,real,predict
1994-06-10,92.97,
1994-06-13,92.17,
1994-06-14,92.17,
1994-06-15,91.82,
1994-06-16,91.83,
1994-06-17,90.97,
1994-06-20,90.45,
1994-06-21,89.85,
1994-06-22,90.49,
1994-06-23,90.36,
1994-06-24,89.6,
1994-06-27,89.6,
1994-06-28,89.38,
1994-06-29,89.47,
1994-06-30,89.62,
1994-07-01,89.92,
1994-07-04,90.01,
1994-07-05,89.57,
1994-07-06,89.34,
1994-07-07,89.33,
1994-07-08,88.87,
1994-07-11,87.31,
1994-07-12,87.21,
1994-07-13,87.64,
1994-07-14,88.45,
1994-07-15,88.33,
1994-07-18,88.13,
1994-07-19,89.02,
1994-07-20,88.97,
1994-07-21,89.91,
1994-07-22,90.18,
1994-07-25,89.84,
1994-07-26,89.69,
1994-07-27,89.33,
1994-07-28,90.2,
1994-07-29,89.87,
1994-08-01,89.56,
1994-08-02,89.87,
1994-08-03,89.49,
1994-08-04,90.06,
1994-08-05,89.63,
1994-08-08,89.91,
1994-08-09,89.87,
1994-08-10,89.95,
1994-08-11,89.12,
1994-08-12,88.94,
1994-08-15,88.91,
1994-08-16,89.11,
1994-08-17,88.93,
1994-08-18,88.27,
1994-08-19,88.03,
1994-08-22,87.44,
1994-08-23,87.75,
1994-08-24,88.22,
1994-08-25,88.15,
1994-08-26,89.59,
1994-08-29,89.57,
1994-08-30,89.48,
1994-08-31,89.67,
1994-09-01,89.35,
1994-09-02,88.56,
1994-09-05,88.43,
1994-09-06,88.01,
1994-09-07,88.39,
1994-09-08,88.68,
1994-09-09,87.92,
1994-09-12,87.85,
1994-09-13,87.75,
1994-09-14,87.83,
1994-09-15,87.93,
1994-09-16,87.57,
1994-09-19,87.84,
1994-09-20,87.76,
1994-09-21,87.53,
1994-09-22,87.67,
1994-09-23,87.58,
1994-09-26,87.99,
1994-09-27,87.45,
1994-09-28,87.85,
1994-09-29,87.63,
1994-09-30,87.88,
1994-10-03,88.02,
1994-10-04,87.72,
1994-10-05,87.63,
1994-10-06,87.65,
1994-10-07,87.9,
1994-10-10,87.82,
1994-10-11,87.9,
1994-10-12,87.66,
1994-10-13,87.4,
1994-10-14,86.74,
1994-10-17,85.78,
1994-10-18,85.91,
1994-10-19,85.71,
1994-10-20,85.35,
1994-10-21,85.63,
1994-10-24,85.32,
1994-10-25,85.22,
1994-10-26,85.17,
1994-10-27,85.4,
1994-10-28,85.99,
1994-10-31,85.69,
1994-11-01,85.5,
1994-11-02,86.38,
1994-11-03,86.58,
1994-11-04,86.5,
1994-11-07,86.48,
1994-11-08,86.17,
1994-11-09,87.06,
1994-11-10,87.14,
1994-11-11,87.09,
1994-11-14,87.75,
1994-11-15,88.27,
1994-11-16,88.13,
1994-11-17,88.02,
1994-11-18,88.36,
1994-11-21,88.43,
1994-11-22,88.57,
1994-11-23,88.42,
1994-11-24,88.66,
1994-11-25,88.75,
1994-11-28,88.97,
1994-11-29,89.19,
1994-11-30,89.13,
1994-12-01,89.21,
1994-12-02,89.56,
1994-12-05,89.39,
1994-12-06,89.34,
1994-12-07,89.21,
1994-12-08,89.65,
1994-12-09,89.6,
1994-12-12,89.54,
1994-12-13,89.53,
1994-12-14,89.49,
1994-12-15,89.52,
1994-12-16,89.59,
1994-12-19,89.7,
1994-12-20,89.62,
1994-12-21,90.02,
1994-12-22,89.91,
1994-12-23,89.96,
1994-12-27,89.87,
1994-12-28,88.5,
1994-12-29,89.02,
1994-12-30,88.72,
1995-01-03,89.11,
1995-01-04,89.31,
1995-01-05,88.98,
1995-01-06,89.61,
1995-01-09,88.41,
1995-01-10,88.43,
1995-01-11,88.42,
1995-01-12,88.1,
1995-01-13,88.14,
1995-01-16,88.02,
1995-01-17,88.3,
1995-01-18,88.45,
1995-01-19,87.54,
1995-01-20,87.45,
1995-01-23,87.38,
1995-01-24,87.41,
1995-01-25,87.63,
1995-01-26,87.62,
1995-01-27,87.62,
1995-01-30,87.1,
1995-01-31,87.99,
1995-02-01,87.78,
1995-02-02,87.69,
1995-02-03,88.19,
1995-02-06,88.19,
1995-02-07,88.43,
1995-02-08,88.21,
1995-02-09,88.12,
1995-02-10,87.79,
1995-02-13,87.78,
1995-02-14,87.34,
1995-02-15,87.4,
1995-02-16,86.61,
1995-02-17,86.43,
1995-02-20,85.96,
1995-02-21,86.11,
1995-02-22,85.94,
1995-02-23,85.79,
1995-02-24,85.83,
1995-02-27,86.2,
1995-02-28,85.93,
1995-03-01,85.97,
1995-03-02,85.05,
1995-03-03,84.37,
1995-03-06,83.49,
1995-03-07,81.91,
1995-03-08,83.25,
1995-03-09,83.02,
1995-03-10,84.23,
1995-03-13,83.79,
1995-03-14,84.06,
1995-03-15,83.11,
1995-03-16,83.48,
1995-03-17,83.33,
1995-03-20,83.75,
1995-03-21,83.61,
1995-03-22,83.37,
1995-03-23,83.39,
1995-03-24,83.87,
1995-03-27,83.45,
1995-03-28,82.73,
1995-03-29,82.47,
1995-03-30,83.61,
1995-03-31,81.9,
1995-04-03,81.85,
1995-04-04,82.04,
1995-04-05,81.64,
1995-04-06,81.72,
1995-04-07,81.44,
1995-04-10,82.65,
1995-04-11,82.4,
1995-04-12,82.37,
1995-04-13,81.74,
1995-04-17,80.84,
1995-04-18,80.27,
1995-04-19,81.22,
1995-04-20,81.97,
1995-04-21,81.38,
1995-04-24,81.61,
1995-04-25,80.96,
1995-04-26,81.21,
1995-04-27,81.4,
1995-04-28,81.8,
1995-05-01,81.75,
1995-05-02,81.41,
1995-05-03,81.28,
1995-05-04,81.27,
1995-05-05,81.3,
1995-05-08,80.8,
1995-05-09,81.32,
1995-05-10,81.55,
1995-05-11,83.49,
1995-05-12,84.04,
1995-05-15,83.71,
1995-05-16,83.86,
1995-05-17,84.17,
1995-05-18,84.01,
1995-05-19,84.24,
1995-05-22,84.15,
1995-05-23,84.43,
1995-05-24,84.11,
1995-05-25,82.21,
1995-05-26,81.1,
1995-05-30,81.48,
1995-05-31,82.57,
1995-06-01,82.54,
1995-06-02,82.53,
1995-06-05,82.38,
1995-06-06,82.55,
1995-06-07,82.4,
1995-06-08,82.31,
1995-06-09,82.18,
1995-06-12,82.29,
1995-06-13,82.48,
1995-06-14,82.01,
1995-06-15,82.41,
1995-06-16,82.12,
1995-06-19,82.17,
1995-06-20,81.8,
1995-06-21,81.5,
1995-06-22,82.04,
1995-06-23,81.43,
1995-06-26,81.71,
1995-06-27,81.56,
1995-06-28,82.3,
1995-06-29,81.46,
1995-06-30,81.58,
1995-07-03,81.57,
1995-07-04,81.46,
1995-07-05,81.38,
1995-07-06,81.33,
1995-07-07,81.86,
1995-07-10,81.89,
1995-07-11,82.32,
1995-07-12,82.29,
1995-07-13,81.87,
1995-07-14,81.91,
1995-07-17,82.16,
1995-07-18,81.87,
1995-07-19,81.39,
1995-07-20,81.67,
1995-07-21,81.8,
1995-07-24,81.64,
1995-07-25,81.9,
1995-07-26,81.58,
1995-07-27,81.49,
1995-07-28,81.41,
1995-07-31,81.57,
1995-08-01,81.16,
1995-08-02,82.22,
1995-08-03,81.89,
1995-08-04,82.08,
1995-08-07,82.56,
1995-08-08,82.64,
1995-08-09,82.64,
1995-08-10,83.16,
1995-08-11,84.09,
1995-08-14,84.02,
1995-08-15,85.91,
1995-08-16,86.12,
1995-08-17,85.82,
1995-08-18,85.96,
1995-08-21,85.98,
1995-08-22,86.24,
1995-08-23,86.07,
1995-08-24,85.8,
1995-08-25,85.71,
1995-08-28,85.51,
1995-08-29,86.05,
1995-08-30,86.05,
1995-08-31,85.57,
1995-09-01,85.47,
1995-09-04,85.57,
1995-09-05,85.49,
1995-09-06,86.09,
1995-09-07,86.12,
1995-09-08,86.01,
1995-09-11,85.99,
1995-09-12,86.0,
1995-09-13,87.05,
1995-09-14,86.79,
1995-09-15,86.97,
1995-09-18,86.61,
1995-09-19,86.99,
1995-09-20,85.96,
1995-09-21,83.91,
1995-09-22,84.27,
1995-09-25,84.55,
1995-09-26,84.7,
1995-09-27,84.23,
1995-09-28,84.05,
1995-09-29,84.29,
1995-10-02,84.29,
1995-10-03,84.57,
1995-10-04,84.51,
1995-10-05,83.91,
1995-10-06,84.28,
1995-10-09,83.98,
1995-10-10,84.17,
1995-10-11,84.44,
1995-10-12,84.05,
1995-10-13,84.42,
1995-10-16,84.17,
1995-10-17,83.92,
1995-10-18,84.33,
1995-10-19,83.76,
1995-10-20,83.55,
1995-10-23,83.2,
1995-10-24,83.38,
1995-10-25,83.44,
1995-10-26,83.28,
1995-10-27,83.78,
1995-10-30,83.83,
1995-10-31,83.66,
1995-11-01,84.03,
1995-11-02,84.3,
1995-11-03,84.12,
1995-11-06,84.05,
1995-11-07,84.11,
1995-11-08,84.11,
1995-11-09,83.48,
1995-11-10,83.84,
1995-11-13,84.16,
1995-11-14,83.99,
1995-11-15,83.63,
1995-11-16,83.83,
1995-11-17,83.77,
1995-11-20,83.61,
1995-11-21,83.68,
1995-11-22,83.54,
1995-11-23,83.65,
1995-11-24,83.98,
1995-11-27,84.54,
1995-11-28,84.5,
1995-11-29,84.79,
1995-11-30,85.26,
1995-12-01,85.16,
1995-12-04,84.97,
1995-12-05,84.62,
1995-12-06,84.93,
1995-12-07,85.25,
1995-12-08,85.24,
1995-12-11,85.21,
1995-12-12,85.43,
1995-12-13,85.47,
1995-12-14,84.89,
1995-12-15,85.13,
1995-12-18,84.63,
1995-12-19,85.05,
1995-12-20,84.95,
1995-12-21,84.78,
1995-12-22,84.7,
1995-12-26,84.44,
1995-12-27,84.59,
1995-12-28,84.8,
1995-12-29,84.76,
1996-01-02,84.69,
1996-01-03,85.11,
1996-01-04,85.22,
1996-01-05,85.06,
1996-01-08,85.03,
1996-01-09,85.07,
1996-01-10,84.91,
1996-01-11,85.13,
1996-01-12,85.06,
1996-01-15,85.31,
1996-01-16,85.99,
1996-01-17,86.26,
1996-01-18,86.44,
1996-01-19,86.75,
1996-01-22,86.73,
1996-01-23,86.83,
1996-01-24,87.19,
1996-01-25,87.42,
1996-01-26,87.64,
1996-01-29,87.41,
1996-01-30,87.59,
1996-01-31,87.38,
1996-02-01,87.18,
1996-02-02,87.01,
1996-02-05,86.23,
1996-02-06,86.41,
1996-02-07,86.65,
1996-02-08,86.8,
1996-02-09,86.87,
1996-02-12,86.78,
1996-02-13,86.73,
1996-02-14,86.43,
1996-02-15,86.45,
1996-02-16,85.91,
1996-02-19,85.51,
1996-02-20,85.71,
1996-02-21,85.66,
1996-02-22,85.53,
1996-02-23,85.43,
1996-02-26,85.41,
1996-02-27,85.38,
1996-02-28,85.98,
1996-02-29,86.31,
1996-03-01,86.49,
1996-03-04,86.45,
1996-03-05,86.34,
1996-03-06,86.46,
1996-03-07,86.37,
1996-03-08,86.81,
1996-03-11,86.59,
1996-03-12,86.36,
1996-03-13,86.24,
1996-03-14,86.28,
1996-03-15,86.28,
1996-03-18,86.34,
1996-03-19,86.18,
1996-03-20,86.19,
1996-03-21,86.51,
1996-03-22,86.47,
1996-03-25,86.45,
1996-03-26,86.55,
1996-03-27,86.79,
1996-03-28,86.32,
1996-03-29,86.52,
1996-04-01,86.71,
1996-04-02,86.68,
1996-04-03,86.52,
1996-04-04,86.46,
1996-04-05,86.61,
1996-04-08,86.55,
1996-04-09,87.29,
1996-04-10,87.33,
1996-04-11,87.45,
1996-04-12,87.53,
1996-04-15,87.9,
1996-04-16,87.77,
1996-04-17,87.67,
1996-04-18,87.24,
1996-04-19,87.48,
1996-04-22,87.64,
1996-04-23,87.7,
1996-04-24,87.72,
1996-04-25,88.23,
1996-04-26,87.9,
1996-04-29,87.82,
1996-04-30,88.02,
1996-05-01,88.33,
1996-05-02,87.95,
1996-05-03,87.85,
1996-05-06,87.81,
1996-05-07,87.81,
1996-05-08,87.54,
1996-05-09,87.56,
1996-05-10,87.92,
1996-05-13,88.03,
1996-05-14,88.17,
1996-05-15,88.25,
1996-05-16,88.24,
1996-05-17,88.24,
1996-05-20,88.34,
1996-05-21,88.7,
1996-05-22,88.7,
1996-05-23,88.63,
1996-05-24,88.83,
1996-05-28,89.0,
1996-05-29,88.34,
1996-05-30,88.25,
1996-05-31,87.78,
1996-06-03,87.96,
1996-06-04,88.05,
1996-06-05,88.1,
1996-06-06,88.17,
1996-06-07,88.42,
1996-06-10,88.4,
1996-06-11,88.45,
1996-06-12,88.37,
1996-06-13,88.11,
1996-06-14,88.14,
1996-06-17,87.84,
1996-06-18,87.36,
1996-06-19,87.66,
1996-06-20,87.82,
1996-06-21,88.3,
1996-06-24,88.09,
1996-06-25,88.05,
1996-06-26,87.92,
1996-06-27,87.61,
1996-06-28,87.82,
1996-07-01,87.78,
1996-07-02,87.93,
1996-07-03,87.72,
1996-07-04,87.75,
1996-07-05,88.12,
1996-07-08,88.14,
1996-07-09,88.06,
1996-07-10,88.05,
1996-07-11,87.9,
1996-07-12,88.07,
1996-07-15,87.82,
1996-07-16,86.59,
1996-07-17,86.56,
1996-07-18,86.73,
1996-07-19,86.48,
1996-07-22,86.31,
1996-07-23,86.5,
1996-07-24,86.61,
1996-07-25,86.21,
1996-07-26,86.46,
1996-07-29,86.33,
1996-07-30,86.22,
1996-07-31,85.9,
1996-08-01,86.1,
1996-08-02,86.1,
1996-08-05,86.26,
1996-08-06,86.46,
1996-08-07,86.59,
1996-08-08,86.54,
1996-08-09,86.4,
1996-08-12,86.36,
1996-08-13,86.25,
1996-08-14,86.66,
1996-08-15,86.6,
1996-08-16,86.75,
1996-08-19,86.66,
1996-08-20,86.7,
1996-08-21,86.51,
1996-08-22,86.72,
1996-08-23,86.21,
1996-08-26,86.2,
1996-08-27,86.21,
1996-08-28,86.21,
1996-08-29,86.22,
1996-08-30,86.36,
1996-09-02,86.48,
1996-09-03,86.54,
1996-09-04,86.42,
1996-09-05,86.58,
1996-09-06,86.85,
1996-09-09,87.0,
1996-09-10,87.57,
1996-09-11,87.6,
1996-09-12,87.72,
1996-09-13,87.71,
1996-09-16,87.51,
1996-09-17,87.6,
1996-09-18,87.36,
1996-09-19,87.55,
1996-09-20,87.57,
1996-09-23,87.43,
1996-09-24,87.3,
1996-09-25,87.56,
1996-09-26,87.82,
1996-09-27,87.82,
1996-09-30,87.94,
1996-10-01,87.94,
1996-10-02,88.17,
1996-10-03,88.06,
1996-10-04,88.12,
1996-10-07,87.97,
1996-10-08,87.89,
1996-10-09,87.97,
1996-10-10,87.87,
1996-10-11,87.95,
1996-10-14,87.87,
1996-10-15,88.32,
1996-10-16,88.35,
1996-10-17,88.47,
1996-10-18,88.38,
1996-10-21,88.13,
1996-10-22,87.65,
1996-10-23,87.67,
1996-10-24,87.67,
1996-10-25,87.63,
1996-10-28,87.62,
1996-10-29,87.34,
1996-10-30,87.11,
1996-10-31,87.43,
1996-11-01,87.18,
1996-11-04,87.07,
1996-11-05,87.34,
1996-11-06,87.31,
1996-11-07,86.95,
1996-11-08,86.63,
1996-11-11,86.29,
1996-11-12,86.81,
1996-11-13,86.63,
1996-11-14,86.68,
1996-11-15,86.7,
1996-11-18,86.46,
1996-11-19,86.54,
1996-11-20,86.18,
1996-11-21,86.14,
1996-11-22,86.56,
1996-11-25,87.26,
1996-11-26,87.35,
1996-11-27,87.51,
1996-11-28,87.61,
1996-11-29,87.92,
1996-12-02,88.6,
1996-12-03,88.69,
1996-12-04,88.81,
1996-12-05,88.53,
1996-12-06,88.42,
1996-12-09,88.78,
1996-12-10,88.67,
1996-12-11,88.11,
1996-12-12,88.25,
1996-12-13,88.72,
1996-12-16,88.47,
1996-12-17,88.46,
1996-12-18,88.6,
1996-12-19,88.83,
1996-12-20,88.67,
1996-12-23,88.7,
1996-12-24,88.81,
1996-12-26,88.78,
1996-12-27,88.76,
1996-12-30,88.86,
1996-12-31,88.12,
1997-01-02,88.34,
1997-01-03,89.3,
1997-01-06,89.14,
1997-01-07,89.01,
1997-01-08,89.45,
1997-01-09,89.45,
1997-01-10,89.77,
1997-01-13,89.98,
1997-01-14,90.31,
1997-01-15,89.91,
1997-01-16,90.08,
1997-01-17,90.86,
1997-01-20,91.53,
1997-01-21,91.62,
1997-01-22,92.47,
1997-01-23,92.56,
1997-01-24,92.12,
1997-01-27,92.77,
1997-01-28,93.16,
1997-01-29,93.02,
1997-01-30,92.83,
1997-01-31,93.04,
1997-02-03,93.09,
1997-02-04,93.24,
1997-02-05,93.32,
1997-02-06,93.47,
1997-02-07,93.68,
1997-02-10,93.52,
1997-02-11,94.25,
1997-02-12,94.71,
1997-02-13,94.8,
1997-02-14,94.91,
1997-02-17,95.24,
1997-02-18,95.15,
1997-02-19,95.53,
1997-02-20,94.91,
1997-02-21,95.04,
1997-02-24,94.29,
1997-02-25,94.26,
1997-02-26,94.94,
1997-02-27,94.87,
1997-02-28,94.89,
1997-03-03,95.39,
1997-03-04,96.08,
1997-03-05,95.92,
1997-03-06,95.9,
1997-03-07,96.12,
1997-03-10,95.58,
1997-03-11,95.73,
1997-03-12,95.42,
1997-03-13,96.02,
1997-03-14,95.58,
1997-03-17,95.68,
1997-03-18,94.98,
1997-03-19,95.2,
1997-03-20,95.7,
1997-03-21,95.28,
1997-03-24,95.25,
1997-03-25,95.48,
1997-03-26,95.33,
1997-03-27,94.69,
1997-03-31,94.72,
1997-04-01,94.09,
1997-04-02,94.75,
1997-04-03,94.3,
1997-04-04,95.12,
1997-04-07,96.15,
1997-04-08,96.35,
1997-04-09,96.92,
1997-04-10,96.54,
1997-04-11,96.57,
1997-04-14,96.94,
1997-04-15,96.72,
1997-04-16,96.85,
1997-04-17,96.7,
1997-04-18,96.29,
1997-04-21,95.8,
1997-04-22,96.52,
1997-04-23,96.44,
1997-04-24,96.5,
1997-04-25,97.1,
1997-04-28,97.31,
1997-04-29,96.91,
1997-04-30,97.18,
1997-05-01,96.81,
1997-05-02,97.04,
1997-05-05,97.16,
1997-05-06,96.51,
1997-05-07,96.51,
1997-05-08,95.97,
1997-05-09,94.9,
1997-05-12,95.46,
1997-05-13,94.88,
1997-05-14,94.5,
1997-05-15,94.38,
1997-05-16,94.26,
1997-05-19,94.68,
1997-05-20,93.26,
1997-05-21,94.01,
1997-05-22,94.36,
1997-05-23,94.24,
1997-05-27,94.95,
1997-05-28,94.56,
1997-05-29,94.65,
1997-05-30,94.85,
1997-06-02,95.73,
1997-06-03,95.52,
1997-06-04,95.73,
1997-06-05,95.58,
1997-06-06,95.52,
1997-06-09,94.7,
1997-06-10,94.98,
1997-06-11,94.78,
1997-06-12,95.48,
1997-06-13,95.79,
1997-06-16,95.43,
1997-06-17,95.41,
1997-06-18,95.51,
1997-06-19,95.07,
1997-06-20,95.3,
1997-06-23,94.89,
1997-06-24,95.18,
1997-06-25,95.02,
1997-06-26,94.94,
1997-06-27,95.55,
1997-06-30,95.67,
1997-07-01,95.85,
1997-07-02,95.86,
1997-07-03,95.57,
1997-07-04,95.65,
1997-07-07,95.49,
1997-07-08,95.84,
1997-07-09,95.85,
1997-07-10,95.58,
1997-07-11,96.32,
1997-07-14,97.15,
1997-07-15,97.28,
1997-07-16,97.23,
1997-07-17,97.47,
1997-07-18,97.35,
1997-07-21,97.45,
1997-07-22,98.19,
1997-07-23,98.4,
1997-07-24,98.87,
1997-07-25,99.13,
1997-07-28,99.65,
1997-07-29,99.62,
1997-07-30,99.56,
1997-07-31,99.55,
1997-08-01,100.43,
1997-08-04,100.61,
1997-08-05,101.17,
1997-08-06,101.39,
1997-08-07,101.03,
1997-08-08,99.75,
1997-08-11,100.41,
1997-08-12,100.76,
1997-08-13,99.67,
1997-08-14,100.05,
1997-08-15,99.05,
1997-08-18,99.39,
1997-08-19,99.89,
1997-08-20,100.47,
1997-08-21,99.82,
1997-08-22,99.06,
1997-08-25,99.26,
1997-08-26,98.36,
1997-08-27,98.6,
1997-08-28,98.2,
1997-08-29,99.0,
1997-09-01,99.05,
1997-09-02,100.07,
1997-09-03,99.6,
1997-09-04,99.47,
1997-09-05,98.86,
1997-09-08,99.07,
1997-09-09,99.05,
1997-09-10,98.71,
1997-09-11,97.96,
1997-09-12,97.73,
1997-09-15,97.28,
1997-09-16,97.68,
1997-09-17,97.7,
1997-09-18,97.99,
1997-09-19,97.83,
1997-09-22,98.43,
1997-09-23,98.39,
1997-09-24,97.49,
1997-09-25,97.05,
1997-09-26,97.25,
1997-09-29,97.26,
1997-09-30,97.11,
1997-10-01,97.6,
1997-10-02,97.64,
1997-10-03,97.08,
1997-10-06,97.13,
1997-10-07,97.13,
1997-10-08,96.69,
1997-10-09,96.61,
1997-10-10,96.66,
1997-10-13,96.87,
1997-10-14,96.95,
1997-10-15,96.72,
1997-10-16,96.49,
1997-10-17,97.54,
1997-10-20,97.49,
1997-10-21,98.1,
1997-10-22,97.98,
1997-10-23,97.44,
1997-10-24,97.73,
1997-10-27,97.01,
1997-10-28,96.06,
1997-10-29,95.77,
1997-10-30,95.46,
1997-10-31,95.64,
1997-11-03,96.07,
1997-11-04,95.54,
1997-11-05,95.52,
1997-11-06,95.65,
1997-11-07,95.25,
1997-11-10,95.2,
1997-11-11,95.21,
1997-11-12,95.76,
1997-11-13,95.95,
1997-11-14,96.15,
1997-11-17,96.19,
1997-11-18,96.19,
1997-11-19,96.39,
1997-11-20,96.72,
1997-11-21,96.6,
1997-11-24,96.68,
1997-11-25,97.23,
1997-11-26,97.66,
1997-11-27,97.88,
1997-11-28,97.77,
1997-12-01,98.4,
1997-12-02,98.32,
1997-12-03,98.1,
1997-12-04,98.35,
1997-12-05,98.86,
1997-12-08,99.24,
1997-12-09,99.16,
1997-12-10,98.98,
1997-12-11,98.18,
1997-12-12,98.72,
1997-12-15,98.76,
1997-12-16,99.06,
1997-12-17,98.28,
1997-12-18,98.47,
1997-12-19,98.54,
1997-12-22,98.83,
1997-12-23,98.57,
1997-12-24,98.51,
1997-12-26,98.51,
1997-12-29,99.1,
1997-12-30,99.28,
1997-12-31,99.65,
1998-01-02,100.1,
1998-01-05,101.06,
1998-01-06,101.4,
1998-01-07,100.64,
1998-01-08,101.02,
1998-01-09,100.93,
1998-01-12,100.93,
1998-01-13,100.71,
1998-01-14,100.74,
1998-01-15,100.98,
1998-01-16,100.99,
1998-01-19,101.04,
1998-01-20,101.2,
1998-01-21,100.24,
1998-01-22,99.76,
1998-01-23,98.44,
1998-01-26,99.16,
1998-01-27,98.98,
1998-01-28,99.82,
1998-01-29,100.58,
1998-01-30,100.72,
1998-02-02,100.27,
1998-02-03,99.86,
1998-02-04,99.14,
1998-02-05,98.55,
1998-02-06,99.52,
1998-02-09,99.93,
1998-02-10,99.57,
1998-02-11,99.94,
1998-02-12,99.59,
1998-02-13,100.01,
1998-02-16,100.12,
1998-02-17,100.51,
1998-02-18,100.17,
1998-02-19,100.0,
1998-02-20,100.32,
1998-02-23,99.32,
1998-02-24,99.35,
1998-02-25,100.19,
1998-02-26,99.94,
1998-02-27,99.83,
1998-03-02,99.58,
1998-03-03,99.55,
1998-03-04,99.9,
1998-03-05,100.83,
1998-03-06,100.63,
1998-03-09,100.31,
1998-03-10,100.4,
1998-03-11,100.58,
1998-03-12,100.39,
1998-03-13,99.8,
1998-03-16,100.06,
1998-03-17,99.99,
1998-03-18,100.42,
1998-03-19,100.77,
1998-03-20,100.64,
1998-03-23,100.35,
1998-03-24,100.4,
1998-03-25,100.2,
1998-03-26,99.77,
1998-03-27,100.33,
1998-03-30,101.34,
1998-03-31,101.5,
1998-04-01,101.71,
1998-04-02,101.84,
1998-04-03,101.85,
1998-04-06,101.5,
1998-04-07,101.22,
1998-04-08,100.21,
1998-04-09,100.54,
1998-04-13,100.44,
1998-04-14,99.51,
1998-04-15,99.59,
1998-04-16,99.81,
1998-04-17,99.92,
1998-04-20,99.74,
1998-04-21,99.22,
1998-04-22,99.28,
1998-04-23,99.56,
1998-04-24,99.38,
1998-04-27,99.34,
1998-04-28,99.62,
1998-04-29,99.73,
1998-04-30,99.71,
1998-05-01,99.32,
1998-05-04,99.24,
1998-05-05,98.71,
1998-05-06,98.8,
1998-05-07,98.89,
1998-05-08,99.05,
1998-05-11,99.31,
1998-05-12,99.39,
1998-05-13,99.59,
1998-05-14,99.6,
1998-05-15,99.92,
1998-05-18,100.17,
1998-05-19,100.17,
1998-05-20,99.5,
1998-05-21,98.89,
1998-05-22,99.08,
1998-05-26,99.75,
1998-05-27,100.15,
1998-05-28,100.25,
1998-05-29,100.48,
1998-06-01,100.23,
1998-06-02,100.14,
1998-06-03,99.8,
1998-06-04,99.55,
1998-06-05,100.15,
1998-06-08,100.4,
1998-06-09,100.39,
1998-06-10,101.2,
1998-06-11,101.94,
1998-06-12,101.76,
1998-06-15,102.25,
1998-06-16,101.41,
1998-06-17,100.07,
1998-06-18,100.53,
1998-06-19,100.12,
1998-06-22,100.51,
1998-06-23,100.87,
1998-06-24,101.12,
1998-06-25,101.12,
1998-06-26,101.55,
1998-06-29,101.64,
1998-06-30,101.17,
1998-07-01,101.46,
1998-07-02,101.98,
1998-07-03,101.57,
1998-07-06,101.75,
1998-07-07,101.67,
1998-07-08,101.82,
1998-07-09,102.46,
1998-07-10,102.09,
1998-07-13,101.51,
1998-07-14,101.48,
1998-07-15,101.37,
1998-07-16,100.82,
1998-07-17,100.58,
1998-07-20,100.47,
1998-07-21,100.94,
1998-07-22,101.1,
1998-07-23,100.97,
1998-07-24,100.7,
1998-07-27,101.02,
1998-07-28,100.36,
1998-07-29,100.56,
1998-07-30,101.11,
1998-07-31,101.14,
1998-08-03,101.65,
1998-08-04,101.13,
1998-08-05,100.84,
1998-08-06,101.1,
1998-08-07,101.49,
1998-08-10,101.48,
1998-08-11,101.76,
1998-08-12,101.79,
1998-08-13,101.65,
1998-08-14,102.42,
1998-08-17,102.17,
1998-08-18,102.4,
1998-08-19,102.12,
1998-08-20,101.99,
1998-08-21,102.18,
1998-08-24,102.03,
1998-08-25,102.23,
1998-08-26,102.57,
1998-08-27,101.93,
1998-08-28,100.22,
1998-08-31,100.2,
1998-09-01,99.19,
1998-09-02,99.4,
1998-09-03,98.38,
1998-09-04,98.2,
1998-09-07,97.87,
1998-09-08,98.18,
1998-09-09,98.24,
1998-09-10,96.64,
1998-09-11,96.5,
1998-09-14,96.8,
1998-09-15,96.51,
1998-09-16,96.76,
1998-09-17,96.47,
1998-09-18,96.71,
1998-09-21,96.77,
1998-09-22,96.63,
1998-09-23,96.45,
1998-09-24,96.22,
1998-09-25,96.38,
1998-09-28,96.12,
1998-09-29,95.82,
1998-09-30,96.17,
1998-10-01,95.36,
1998-10-02,95.37,
1998-10-05,94.98,
1998-10-06,94.53,
1998-10-07,92.37,
1998-10-08,93.11,
1998-10-09,93.1,
1998-10-12,93.8,
1998-10-13,93.14,
1998-10-14,93.4,
1998-10-15,92.2,
1998-10-16,92.22,
1998-10-19,92.57,
1998-10-20,93.02,
1998-10-21,93.49,
1998-10-22,93.21,
1998-10-23,93.17,
1998-10-26,94.39,
1998-10-27,93.88,
1998-10-28,93.92,
1998-10-29,93.79,
1998-10-30,93.68,
1998-11-02,93.56,
1998-11-03,93.91,
1998-11-04,94.13,
1998-11-05,94.02,
1998-11-06,94.75,
1998-11-09,95.61,
1998-11-10,95.7,
1998-11-11,95.35,
1998-11-12,95.68,
1998-11-13,95.74,
1998-11-16,94.81,
1998-11-17,94.97,
1998-11-18,95.28,
1998-11-19,95.54,
1998-11-20,95.81,
1998-11-23,96.32,
1998-11-24,96.4,
1998-11-25,96.36,
1998-11-26,96.35,
1998-11-27,96.83,
1998-11-30,96.2,
1998-12-01,95.59,
1998-12-02,94.82,
1998-12-03,94.71,
1998-12-04,94.91,
1998-12-07,95.31,
1998-12-08,94.8,
1998-12-09,94.65,
1998-12-10,93.86,
1998-12-11,93.48,
1998-12-14,93.39,
1998-12-15,93.81,
1998-12-16,94.46,
1998-12-17,94.31,
1998-12-18,94.04,
